LOCATION,SUBJECT,MEASURE,TIME,Value
KOR,POULTRY,KG_CAP,1999,9.25273195
KOR,POULTRY,KG_CAP,2000,9.623724502
KOR,POULTRY,KG_CAP,2001,10.50881233
KOR,POULTRY,KG_CAP,2002,10.85465474
KOR,POULTRY,KG_CAP,2003,9.547354398
KOR,POULTRY,KG_CAP,2004,8.436613972
KOR,POULTRY,KG_CAP,2005,10.84314272
KOR,POULTRY,KG_CAP,2006,11.61263295
KOR,POULTRY,KG_CAP,2007,11.43464641
KOR,POULTRY,KG_CAP,2008,11.35545455
KOR,POULTRY,KG_CAP,2009,12.0794337
KOR,POULTRY,KG_CAP,2010,13.25896484
KOR,POULTRY,KG_CAP,2011,14.20939686
KOR,POULTRY,KG_CAP,2012,14.2627787
KOR,POULTRY,KG_CAP,2013,14.43072937
KOR,POULTRY,KG_CAP,2014,16.15657683
KOR,POULTRY,KG_CAP,2015,17.0669575
KOR,POULTRY,KG_CAP,2016,17.46324432
KOR,POULTRY,KG_CAP,2017,17.19569537
KOR,POULTRY,KG_CAP,2018,17.99062333
KOR,POULTRY,KG_CAP,2019,18.23114872
KOR,POULTRY,KG_CAP,2020,18.38365405
KOR,POULTRY,KG_CAP,2021,18.60113983
KOR,POULTRY,KG_CAP,2022,18.83498637
KOR,POULTRY,KG_CAP,2023,19.04383002
KOR,POULTRY,KG_CAP,2024,19.26359718
KOR,POULTRY,KG_CAP,2025,19.48451255
KOR,POULTRY,KG_CAP,2026,19.69688919
KOR,POULTRY,KG_CAP,2027,19.91198077
KOR,POULTRY,KG_CAP,2028,20.13158979
KOR,SHEEP,KG_CAP,1990,0.196058519
KOR,SHEEP,KG_CAP,1991,0.160186717
KOR,SHEEP,KG_CAP,1992,0.310367375
KOR,SHEEP,KG_CAP,1993,0.228547876
KOR,SHEEP,KG_CAP,1994,0.278542824
KOR,SHEEP,KG_CAP,1995,0.247154407
KOR,SHEEP,KG_CAP,1996,0.209373228
KOR,SHEEP,KG_CAP,1997,0.182963509
KOR,SHEEP,KG_CAP,1998,0.152250429
KOR,SHEEP,KG_CAP,1999,0.127518083
KOR,SHEEP,KG_CAP,2000,0.105873783
KOR,SHEEP,KG_CAP,2001,0.090172784
KOR,SHEEP,KG_CAP,2002,0.104473818
KOR,SHEEP,KG_CAP,2003,0.100490513
KOR,SHEEP,KG_CAP,2004,0.108472903
KOR,SHEEP,KG_CAP,2005,0.109810985
KOR,SHEEP,KG_CAP,2006,0.10507418
KOR,SHEEP,KG_CAP,2007,0.104373311
KOR,SHEEP,KG_CAP,2008,0.102449169
KOR,SHEEP,KG_CAP,2009,0.094935668
KOR,SHEEP,KG_CAP,2010,0.100605463
KOR,SHEEP,KG_CAP,2011,0.114794399
KOR,SHEEP,KG_CAP,2012,0.118052117
KOR,SHEEP,KG_CAP,2013,0.115559408
KOR,SHEEP,KG_CAP,2014,0.153399672
KOR,SHEEP,KG_CAP,2015,0.191051761
KOR,SHEEP,KG_CAP,2016,0.242057554
KOR,SHEEP,KG_CAP,2017,0.315514145
KOR,SHEEP,KG_CAP,2018,0.300974856
KOR,SHEEP,KG_CAP,2019,0.304235299
KOR,SHEEP,KG_CAP,2020,0.307515795
KOR,SHEEP,KG_CAP,2021,0.310823457
KOR,SHEEP,KG_CAP,2022,0.314165931
KOR,SHEEP,KG_CAP,2023,0.317542177
KOR,SHEEP,KG_CAP,2024,0.320948903
KOR,SHEEP,KG_CAP,2025,0.32438572
KOR,SHEEP,KG_CAP,2026,0.327855909
KOR,SHEEP,KG_CAP,2027,0.331368158
KOR,SHEEP,KG_CAP,2028,0.334934368
MEX,BEEF,KG_CAP,1990,7.261090006
MEX,BEEF,KG_CAP,1991,8.814983841
MEX,BEEF,KG_CAP,1992,9.182074638
MEX,BEEF,KG_CAP,1993,8.309978659
MEX,BEEF,KG_CAP,1994,9.740694301
MEX,BEEF,KG_CAP,1995,8.334465646
MEX,BEEF,KG_CAP,1996,9.666468837
MEX,BEEF,KG_CAP,1997,9.910710325
MEX,BEEF,KG_CAP,1998,10.67567276
MEX,BEEF,KG_CAP,1999,10.57677603
MEX,BEEF,KG_CAP,2000,10.47527078
MEX,BEEF,KG_CAP,2001,10.73326416
MEX,BEEF,KG_CAP,2002,11.49605374
MEX,BEEF,KG_CAP,2003,10.68923252
MEX,BEEF,KG_CAP,2004,10.16583955
MEX,BEEF,KG_CAP,2005,10.42858431
MEX,BEEF,KG_CAP,2006,9.780704535
MEX,BEEF,KG_CAP,2007,10.44800717
MEX,BEEF,KG_CAP,2008,10.93739505
MEX,BEEF,KG_CAP,2009,10.27556701
MEX,BEEF,KG_CAP,2010,9.692381081
MEX,BEEF,KG_CAP,2011,8.797268405
MEX,BEEF,KG_CAP,2012,8.788203683
MEX,BEEF,KG_CAP,2013,9.362297075
MEX,BEEF,KG_CAP,2014,8.978623025
MEX,BEEF,KG_CAP,2015,8.627660601
MEX,BEEF,KG_CAP,2016,8.83538823
MEX,BEEF,KG_CAP,2017,8.866307433
MEX,BEEF,KG_CAP,2018,8.851118922
MEX,BEEF,KG_CAP,2019,8.773735671
MEX,BEEF,KG_CAP,2020,8.730852381
MEX,BEEF,KG_CAP,2021,8.714581179
MEX,BEEF,KG_CAP,2022,8.698262698
MEX,BEEF,KG_CAP,2023,8.730321917
MEX,BEEF,KG_CAP,2024,8.77756084
MEX,BEEF,KG_CAP,2025,8.782352016
MEX,BEEF,KG_CAP,2026,8.824644506
MEX,BEEF,KG_CAP,2027,8.842505786
MEX,BEEF,KG_CAP,2028,8.860085547
MEX,PIG,KG_CAP,1990,7.216834595
MEX,PIG,KG_CAP,1991,7.75395491
MEX,PIG,KG_CAP,1992,7.677443801
MEX,PIG,KG_CAP,1993,7.468773451
MEX,PIG,KG_CAP,1994,8.014851485
MEX,PIG,KG_CAP,1995,7.840936971
MEX,PIG,KG_CAP,1996,7.561337284
MEX,PIG,KG_CAP,1997,7.780835531
MEX,PIG,KG_CAP,1998,8.223720461
MEX,PIG,KG_CAP,1999,8.423988901
MEX,PIG,KG_CAP,2000,8.971991587
MEX,PIG,KG_CAP,2001,9.162723602
MEX,PIG,KG_CAP,2002,9.448274849
MEX,PIG,KG_CAP,2003,9.747060229
MEX,PIG,KG_CAP,2004,9.996774937
MEX,PIG,KG_CAP,2005,9.849389364
MEX,PIG,KG_CAP,2006,9.816869104
MEX,PIG,KG_CAP,2007,9.8885724
MEX,PIG,KG_CAP,2008,10.16280136
MEX,PIG,KG_CAP,2009,10.84862599
MEX,PIG,KG_CAP,2010,10.73638383
MEX,PIG,KG_CAP,2011,10.25654542
MEX,PIG,KG_CAP,2012,10.86808982
MEX,PIG,KG_CAP,2013,11.30526463
MEX,PIG,KG_CAP,2014,11.33623271
MEX,PIG,KG_CAP,2015,12.12318552
MEX,PIG,KG_CAP,2016,12.41598824
MEX,PIG,KG_CAP,2017,12.934351
MEX,PIG,KG_CAP,2018,13.45145713
MEX,PIG,KG_CAP,2019,13.44186095
MEX,PIG,KG_CAP,2020,13.76109755
MEX,PIG,KG_CAP,2021,13.83769808
MEX,PIG,KG_CAP,2022,13.96203321
MEX,PIG,KG_CAP,2023,14.08813749
MEX,PIG,KG_CAP,2024,14.20544945
MEX,PIG,KG_CAP,2025,14.34384792
MEX,PIG,KG_CAP,2026,14.47926662
MEX,PIG,KG_CAP,2027,14.61177732
MEX,PIG,KG_CAP,2028,14.7462962
MEX,POULTRY,KG_CAP,1990,8.303578976
MEX,POULTRY,KG_CAP,1991,9.469594694
MEX,POULTRY,KG_CAP,1992,9.720792932
MEX,POULTRY,KG_CAP,1993,11.10945006
MEX,POULTRY,KG_CAP,1994,11.88954445
MEX,POULTRY,KG_CAP,1995,13.06460571
MEX,POULTRY,KG_CAP,1996,12.8218936
MEX,POULTRY,KG_CAP,1997,14.55993224
MEX,POULTRY,KG_CAP,1998,16.02766193
MEX,POULTRY,KG_CAP,1999,16.94443028
MEX,POULTRY,KG_CAP,2000,17.77437102
MEX,POULTRY,KG_CAP,2001,18.72926106
MEX,POULTRY,KG_CAP,2002,20.1076091
MEX,POULTRY,KG_CAP,2003,21.6168402
MEX,POULTRY,KG_CAP,2004,21.82194296
MEX,POULTRY,KG_CAP,2005,23.26004087
MEX,POULTRY,KG_CAP,2006,23.51671137
MEX,POULTRY,KG_CAP,2007,23.5394886
MEX,POULTRY,KG_CAP,2008,23.90092803
MEX,POULTRY,KG_CAP,2009,24.15958978
MEX,POULTRY,KG_CAP,2010,24.47768575
MEX,POULTRY,KG_CAP,2011,24.90146618
MEX,POULTRY,KG_CAP,2012,25.84948283
MEX,POULTRY,KG_CAP,2013,26.0450891
MEX,POULTRY,KG_CAP,2014,26.4470427
MEX,POULTRY,KG_CAP,2015,27.12249618
MEX,POULTRY,KG_CAP,2016,27.79142943
MEX,POULTRY,KG_CAP,2017,28.46973128
MEX,POULTRY,KG_CAP,2018,28.75701068
MEX,POULTRY,KG_CAP,2019,29.24880246
MEX,POULTRY,KG_CAP,2020,29.25207311
MEX,POULTRY,KG_CAP,2021,29.36371646
MEX,POULTRY,KG_CAP,2022,29.49180539
MEX,POULTRY,KG_CAP,2023,29.56980076
MEX,POULTRY,KG_CAP,2024,29.65809658
MEX,POULTRY,KG_CAP,2025,29.7640914
MEX,POULTRY,KG_CAP,2026,29.86081791
MEX,POULTRY,KG_CAP,2027,29.96877038
MEX,POULTRY,KG_CAP,2028,30.02452119
MEX,SHEEP,KG_CAP,1990,0.461134578
MEX,SHEEP,KG_CAP,1991,0.597498204
MEX,SHEEP,KG_CAP,1992,0.638936934
MEX,SHEEP,KG_CAP,1993,0.646705464
MEX,SHEEP,KG_CAP,1994,0.671275155
MEX,SHEEP,KG_CAP,1995,0.413359828
MEX,SHEEP,KG_CAP,1996,0.40336853
MEX,SHEEP,KG_CAP,1997,0.494848525
MEX,SHEEP,KG_CAP,1998,0.516428049
MEX,SHEEP,KG_CAP,1999,0.586023642
MEX,SHEEP,KG_CAP,2000,0.694628511
MEX,SHEEP,KG_CAP,2001,0.735932141
MEX,SHEEP,KG_CAP,2002,0.741269329
MEX,SHEEP,KG_CAP,2003,0.989412391
MEX,SHEEP,KG_CAP,2004,0.849251653
MEX,SHEEP,KG_CAP,2005,0.698023512
MEX,SHEEP,KG_CAP,2006,0.669056529
MEX,SHEEP,KG_CAP,2007,0.679477082
MEX,SHEEP,KG_CAP,2008,0.663755198
MEX,SHEEP,KG_CAP,2009,0.588630456
MEX,SHEEP,KG_CAP,2010,0.546557043
MEX,SHEEP,KG_CAP,2011,0.520582022
MEX,SHEEP,KG_CAP,2012,0.479948554
MEX,SHEEP,KG_CAP,2013,0.538294276
MEX,SHEEP,KG_CAP,2014,0.531272769
MEX,SHEEP,KG_CAP,2015,0.53624049
MEX,SHEEP,KG_CAP,2016,0.508493391
MEX,SHEEP,KG_CAP,2017,0.51174204
MEX,SHEEP,KG_CAP,2018,0.519864348
MEX,SHEEP,KG_CAP,2019,0.517871035
MEX,SHEEP,KG_CAP,2020,0.520071833
MEX,SHEEP,KG_CAP,2021,0.520533898
MEX,SHEEP,KG_CAP,2022,0.520732273
MEX,SHEEP,KG_CAP,2023,0.519210176
MEX,SHEEP,KG_CAP,2024,0.5186502
MEX,SHEEP,KG_CAP,2025,0.519345677
MEX,SHEEP,KG_CAP,2026,0.519211131
MEX,SHEEP,KG_CAP,2027,0.519059166
MEX,SHEEP,KG_CAP,2028,0.519409355
NZL,BEEF,KG_CAP,1990,26.07147352
NZL,BEEF,KG_CAP,1991,24.02986718
NZL,BEEF,KG_CAP,1992,24.80055904
NZL,BEEF,KG_CAP,1993,24.15063205
NZL,BEEF,KG_CAP,1994,21.02291852
NZL,BEEF,KG_CAP,1995,28.2180813
NZL,BEEF,KG_CAP,1996,29.05699922
NZL,BEEF,KG_CAP,1997,25.25784536
NZL,BEEF,KG_CAP,1998,21.91882027
NZL,BEEF,KG_CAP,1999,23.14591069
NZL,BEEF,KG_CAP,2000,23.26710495
NZL,BEEF,KG_CAP,2001,21.66332125
NZL,BEEF,KG_CAP,2002,16.95234814
NZL,BEEF,KG_CAP,2003,23.15017902
NZL,BEEF,KG_CAP,2004,20.18231531
NZL,BEEF,KG_CAP,2005,15.74863248
NZL,BEEF,KG_CAP,2006,17.18708752
NZL,BEEF,KG_CAP,2007,20.09374078
NZL,BEEF,KG_CAP,2008,20.14212688
NZL,BEEF,KG_CAP,2009,17.77842344
NZL,BEEF,KG_CAP,2010,17.16465314
NZL,BEEF,KG_CAP,2011,16.52269779
NZL,BEEF,KG_CAP,2012,15.78112581
NZL,BEEF,KG_CAP,2013,15.88642584
NZL,BEEF,KG_CAP,2014,15.4082552
NZL,BEEF,KG_CAP,2015,13.87135695
NZL,BEEF,KG_CAP,2016,12.5258861
NZL,BEEF,KG_CAP,2017,12.0722127
NZL,BEEF,KG_CAP,2018,11.85452791
NZL,BEEF,KG_CAP,2019,11.76642042
NZL,BEEF,KG_CAP,2020,11.7594866
NZL,BEEF,KG_CAP,2021,11.63250775
NZL,BEEF,KG_CAP,2022,11.49271372
NZL,BEEF,KG_CAP,2023,11.37900136
NZL,BEEF,KG_CAP,2024,11.27217995
NZL,BEEF,KG_CAP,2025,11.15642786
NZL,BEEF,KG_CAP,2026,11.19003544
NZL,BEEF,KG_CAP,2027,11.22192962
NZL,BEEF,KG_CAP,2028,11.14409537
NZL,PIG,KG_CAP,1990,10.97180425
NZL,PIG,KG_CAP,1991,10.55396686
NZL,PIG,KG_CAP,1992,10.96832447
NZL,PIG,KG_CAP,1993,11.59337194
NZL,PIG,KG_CAP,1994,13.05337084
NZL,PIG,KG_CAP,1995,12.42472907
NZL,PIG,KG_CAP,1996,12.50779546
NZL,PIG,KG_CAP,1997,11.86012012
NZL,PIG,KG_CAP,1998,12.5071063
NZL,PIG,KG_CAP,1999,13.38807117
NZL,PIG,KG_CAP,2000,13.38206722
NZL,PIG,KG_CAP,2001,12.54828554
NZL,PIG,KG_CAP,2002,12.958826
NZL,PIG,KG_CAP,2003,13.7836795
NZL,PIG,KG_CAP,2004,14.84696112
NZL,PIG,KG_CAP,2005,15.03848807
NZL,PIG,KG_CAP,2006,16.01164775
NZL,PIG,KG_CAP,2007,16.08257721
NZL,PIG,KG_CAP,2008,16.06567524
NZL,PIG,KG_CAP,2009,15.91229763
NZL,PIG,KG_CAP,2010,14.80967172
NZL,PIG,KG_CAP,2011,15.97921568
NZL,PIG,KG_CAP,2012,16.11098335
NZL,PIG,KG_CAP,2013,15.89694115
NZL,PIG,KG_CAP,2014,16.36792912
NZL,PIG,KG_CAP,2015,17.78652584
NZL,PIG,KG_CAP,2016,17.44506711
NZL,PIG,KG_CAP,2017,18.55941964
NZL,PIG,KG_CAP,2018,18.90801586
NZL,PIG,KG_CAP,2019,18.93492935
NZL,PIG,KG_CAP,2020,19.13059134
NZL,PIG,KG_CAP,2021,19.12885157
NZL,PIG,KG_CAP,2022,19.15890585
NZL,PIG,KG_CAP,2023,19.22128053
NZL,PIG,KG_CAP,2024,19.27554887
NZL,PIG,KG_CAP,2025,19.33707014
NZL,PIG,KG_CAP,2026,19.40341394
NZL,PIG,KG_CAP,2027,19.46489504
NZL,PIG,KG_CAP,2028,19.5288128
NZL,POULTRY,KG_CAP,1990,14.57962928
NZL,POULTRY,KG_CAP,1991,14.88727718
NZL,POULTRY,KG_CAP,1992,15.29812134
NZL,POULTRY,KG_CAP,1993,16.8373388
NZL,POULTRY,KG_CAP,1994,18.30361062
NZL,POULTRY,KG_CAP,1995,22.26782877
NZL,POULTRY,KG_CAP,1996,21.56065491
NZL,POULTRY,KG_CAP,1997,20.9008214
NZL,POULTRY,KG_CAP,1998,22.65378705
NZL,POULTRY,KG_CAP,1999,23.19252918
NZL,POULTRY,KG_CAP,2000,24.55460281
NZL,POULTRY,KG_CAP,2001,26.45877719
NZL,POULTRY,KG_CAP,2002,28.70196582
NZL,POULTRY,KG_CAP,2003,31.07775492
NZL,POULTRY,KG_CAP,2004,32.2497673
NZL,POULTRY,KG_CAP,2005,33.82822401
NZL,POULTRY,KG_CAP,2006,32.13451372
NZL,POULTRY,KG_CAP,2007,30.45046816
NZL,POULTRY,KG_CAP,2008,30.25659117
NZL,POULTRY,KG_CAP,2009,28.29898248
NZL,POULTRY,KG_CAP,2010,28.77988341
NZL,POULTRY,KG_CAP,2011,29.51823708
NZL,POULTRY,KG_CAP,2012,32.52250971
NZL,POULTRY,KG_CAP,2013,32.19123465
NZL,POULTRY,KG_CAP,2014,33.32978612
NZL,POULTRY,KG_CAP,2015,33.59265075
NZL,POULTRY,KG_CAP,2016,37.22174746
NZL,POULTRY,KG_CAP,2017,38.42071415
NZL,POULTRY,KG_CAP,2018,39.41093647
NZL,POULTRY,KG_CAP,2019,39.61331769
NZL,POULTRY,KG_CAP,2020,39.47941237
NZL,POULTRY,KG_CAP,2021,39.56256288
NZL,POULTRY,KG_CAP,2022,39.62585423
NZL,POULTRY,KG_CAP,2023,39.66386352
NZL,POULTRY,KG_CAP,2024,39.74547046
NZL,POULTRY,KG_CAP,2025,39.82480755
NZL,POULTRY,KG_CAP,2026,39.86649049
NZL,POULTRY,KG_CAP,2027,39.92603104
NZL,POULTRY,KG_CAP,2028,39.9862224
NZL,SHEEP,KG_CAP,1990,27.82569787
NZL,SHEEP,KG_CAP,1991,29.77061997
NZL,SHEEP,KG_CAP,1992,29.91829455
NZL,SHEEP,KG_CAP,1993,21.45056562
NZL,SHEEP,KG_CAP,1994,38.56286424
NZL,SHEEP,KG_CAP,1995,30.02780644
NZL,SHEEP,KG_CAP,1996,15.18694381
NZL,SHEEP,KG_CAP,1997,26.15699854
NZL,SHEEP,KG_CAP,1998,26.38457625
NZL,SHEEP,KG_CAP,1999,22.73044354
NZL,SHEEP,KG_CAP,2000,25.48361738
NZL,SHEEP,KG_CAP,2001,27.0605667
NZL,SHEEP,KG_CAP,2002,20.60717322
NZL,SHEEP,KG_CAP,2003,24.33552874
NZL,SHEEP,KG_CAP,2004,20.4937552
NZL,SHEEP,KG_CAP,2005,20.18945183
NZL,SHEEP,KG_CAP,2006,19.05001747
NZL,SHEEP,KG_CAP,2007,17.33428928
NZL,SHEEP,KG_CAP,2008,13.52885921
NZL,SHEEP,KG_CAP,2009,6.38412894
NZL,SHEEP,KG_CAP,2010,5.908462402
NZL,SHEEP,KG_CAP,2011,5.551672809
NZL,SHEEP,KG_CAP,2012,5.550895576
NZL,SHEEP,KG_CAP,2013,6.145755915
NZL,SHEEP,KG_CAP,2014,6.272375127
NZL,SHEEP,KG_CAP,2015,5.867312241
NZL,SHEEP,KG_CAP,2016,5.515990368
NZL,SHEEP,KG_CAP,2017,5.288762865
NZL,SHEEP,KG_CAP,2018,4.712234045
NZL,SHEEP,KG_CAP,2019,4.583289771
NZL,SHEEP,KG_CAP,2020,4.546413384
NZL,SHEEP,KG_CAP,2021,4.489444263
NZL,SHEEP,KG_CAP,2022,4.445869084
NZL,SHEEP,KG_CAP,2023,4.388416432
NZL,SHEEP,KG_CAP,2024,4.333589408
NZL,SHEEP,KG_CAP,2025,4.2857526
NZL,SHEEP,KG_CAP,2026,4.234960499
NZL,SHEEP,KG_CAP,2027,4.186577913
NZL,SHEEP,KG_CAP,2028,4.139792826
TUR,BEEF,KG_CAP,1990,4.954876493
TUR,BEEF,KG_CAP,1991,4.760631626
TUR,BEEF,KG_CAP,1992,4.24114538
TUR,BEEF,KG_CAP,1993,4.130235886
TUR,BEEF,KG_CAP,1994,3.782976315
TUR,BEEF,KG_CAP,1995,3.702810287
TUR,BEEF,KG_CAP,1996,3.808281122
TUR,BEEF,KG_CAP,1997,4.463768705
TUR,BEEF,KG_CAP,1998,4.149626101
TUR,BEEF,KG_CAP,1999,3.986228202
TUR,BEEF,KG_CAP,2000,3.967711915
TUR,BEEF,KG_CAP,2001,3.638500168
TUR,BEEF,KG_CAP,2002,3.533846613
TUR,BEEF,KG_CAP,2003,3.188608412
TUR,BEEF,KG_CAP,2004,3.927011405
TUR,BEEF,KG_CAP,2005,3.373110248
TUR,BEEF,KG_CAP,2006,3.523210876
TUR,BEEF,KG_CAP,2007,4.344334404
TUR,BEEF,KG_CAP,2008,3.726147843
TUR,BEEF,KG_CAP,2009,3.160359082
TUR,BEEF,KG_CAP,2010,6.310731641
TUR,BEEF,KG_CAP,2011,6.983127022
TUR,BEEF,KG_CAP,2012,7.409068723
TUR,BEEF,KG_CAP,2013,7.731213798
TUR,BEEF,KG_CAP,2014,7.7531717
TUR,BEEF,KG_CAP,2015,9.12902073
TUR,BEEF,KG_CAP,2016,9.284380375
TUR,BEEF,KG_CAP,2017,8.49449312
TUR,BEEF,KG_CAP,2018,8.524432994
TUR,BEEF,KG_CAP,2019,8.573965227
TUR,BEEF,KG_CAP,2020,8.749995234
TUR,BEEF,KG_CAP,2021,8.895951986
TUR,BEEF,KG_CAP,2022,9.030141961
TUR,BEEF,KG_CAP,2023,9.165929511
TUR,BEEF,KG_CAP,2024,9.296215682
TUR,BEEF,KG_CAP,2025,9.416254949
TUR,BEEF,KG_CAP,2026,9.542810832
TUR,BEEF,KG_CAP,2027,9.661339229
TUR,BEEF,KG_CAP,2028,9.784978754
TUR,PIG,KG_CAP,1990,0.005831011
TUR,PIG,KG_CAP,1991,0.005335069
TUR,PIG,KG_CAP,1992,0.004198793
TUR,PIG,KG_CAP,1993,0.002947696
TUR,PIG,KG_CAP,1994,0.00462194
TUR,PIG,KG_CAP,1995,0.004549059
TUR,PIG,KG_CAP,1996,0.001445191
TUR,PIG,KG_CAP,1997,0.001112394
TUR,PIG,KG_CAP,1998,0.001654633
TUR,PIG,KG_CAP,1999,0.001403785
TUR,PIG,KG_CAP,2000,0.000950947
TUR,PIG,KG_CAP,2001,0.000766738
TUR,PIG,KG_CAP,2002,0.000551985
TUR,PIG,KG_CAP,2003,0.001181464
TUR,PIG,KG_CAP,2004,0.008207666
TUR,PIG,KG_CAP,2005,0.004710779
TUR,PIG,KG_CAP,2006,0.012365268
TUR,PIG,KG_CAP,2007,0.007039328
TUR,PIG,KG_CAP,2008,2.10392E-06
TUR,PIG,KG_CAP,2009,2.0774E-06
TUR,PIG,KG_CAP,2010,2.04903E-06
TUR,PIG,KG_CAP,2011,2.01881E-06
TUR,PIG,KG_CAP,2012,1.9874E-06
TUR,PIG,KG_CAP,2013,1.95547E-06
TUR,PIG,KG_CAP,2014,1.92391E-06
TUR,PIG,KG_CAP,2015,1.89341E-06
TUR,PIG,KG_CAP,2016,1.86386E-06
TUR,PIG,KG_CAP,2017,1.83541E-06
TUR,PIG,KG_CAP,2018,1.80915E-06
TUR,PIG,KG_CAP,2019,1.77809E-06
TUR,PIG,KG_CAP,2020,1.7641E-06
TUR,PIG,KG_CAP,2021,1.7442E-06
TUR,PIG,KG_CAP,2022,1.72878E-06
TUR,PIG,KG_CAP,2023,1.71805E-06
TUR,PIG,KG_CAP,2024,1.70868E-06
TUR,PIG,KG_CAP,2025,1.69919E-06
TUR,PIG,KG_CAP,2026,1.69037E-06
TUR,PIG,KG_CAP,2027,1.68047E-06
TUR,PIG,KG_CAP,2028,1.67029E-06
TUR,POULTRY,KG_CAP,1990,6.766257345
TUR,POULTRY,KG_CAP,1991,6.648269503
TUR,POULTRY,KG_CAP,1992,6.950216232
TUR,POULTRY,KG_CAP,1993,7.13035915
TUR,POULTRY,KG_CAP,1994,7.296185038
TUR,POULTRY,KG_CAP,1995,7.542680126
TUR,POULTRY,KG_CAP,1996,6.323782285
TUR,POULTRY,KG_CAP,1997,6.934105508
TUR,POULTRY,KG_CAP,1998,7.135453056
TUR,POULTRY,KG_CAP,1999,8.545707097
TUR,POULTRY,KG_CAP,2000,9.267786377
TUR,POULTRY,KG_CAP,2001,8.40779093
TUR,POULTRY,KG_CAP,2002,9.604573848
TUR,POULTRY,KG_CAP,2003,11.77915456
TUR,POULTRY,KG_CAP,2004,11.68079024
TUR,POULTRY,KG_CAP,2005,12.14276986
TUR,POULTRY,KG_CAP,2006,11.48549208
TUR,POULTRY,KG_CAP,2007,13.27719072
TUR,POULTRY,KG_CAP,2008,13.0780277
TUR,POULTRY,KG_CAP,2009,14.93836211
TUR,POULTRY,KG_CAP,2010,16.2617634
TUR,POULTRY,KG_CAP,2011,16.91114718
TUR,POULTRY,KG_CAP,2012,17.19532951
TUR,POULTRY,KG_CAP,2013,16.58316667
TUR,POULTRY,KG_CAP,2014,17.50131467
TUR,POULTRY,KG_CAP,2015,18.20698105
TUR,POULTRY,KG_CAP,2016,17.72621832
TUR,POULTRY,KG_CAP,2017,19.42743545
TUR,POULTRY,KG_CAP,2018,19.26517395
TUR,POULTRY,KG_CAP,2019,19.35145439
TUR,POULTRY,KG_CAP,2020,19.63882402
TUR,POULTRY,KG_CAP,2021,19.88116522
TUR,POULTRY,KG_CAP,2022,20.10730726
TUR,POULTRY,KG_CAP,2023,20.36687026
TUR,POULTRY,KG_CAP,2024,20.64132834
TUR,POULTRY,KG_CAP,2025,20.90998768
TUR,POULTRY,KG_CAP,2026,21.18730294
TUR,POULTRY,KG_CAP,2027,21.45322517
TUR,POULTRY,KG_CAP,2028,21.72997068
TUR,SHEEP,KG_CAP,1990,5.922319457
TUR,SHEEP,KG_CAP,1991,5.833186499
TUR,SHEEP,KG_CAP,1992,5.686826151
TUR,SHEEP,KG_CAP,1993,5.582127422
TUR,SHEEP,KG_CAP,1994,4.961708217
TUR,SHEEP,KG_CAP,1995,6.146449631
TUR,SHEEP,KG_CAP,1996,5.402957418
TUR,SHEEP,KG_CAP,1997,5.482056591
TUR,SHEEP,KG_CAP,1998,5.340502179
TUR,SHEEP,KG_CAP,1999,5.179961361
TUR,SHEEP,KG_CAP,2000,5.19019638
TUR,SHEEP,KG_CAP,2001,4.805604246
TUR,SHEEP,KG_CAP,2002,4.491492381
TUR,SHEEP,KG_CAP,2003,4.154546823
TUR,SHEEP,KG_CAP,2004,4.176333334
TUR,SHEEP,KG_CAP,2005,4.082944657
TUR,SHEEP,KG_CAP,2006,4.033071081
TUR,SHEEP,KG_CAP,2007,4.083082562
TUR,SHEEP,KG_CAP,2008,3.999714748
TUR,SHEEP,KG_CAP,2009,3.695697635
TUR,SHEEP,KG_CAP,2010,3.341016796
TUR,SHEEP,KG_CAP,2011,3.541065818
TUR,SHEEP,KG_CAP,2012,3.800788938
TUR,SHEEP,KG_CAP,2013,4.078646901
TUR,SHEEP,KG_CAP,2014,4.332506502
TUR,SHEEP,KG_CAP,2015,4.554081291
TUR,SHEEP,KG_CAP,2016,4.503911647
TUR,SHEEP,KG_CAP,2017,4.375587003
TUR,SHEEP,KG_CAP,2018,4.307621705
TUR,SHEEP,KG_CAP,2019,4.364629331
TUR,SHEEP,KG_CAP,2020,4.315417486
TUR,SHEEP,KG_CAP,2021,4.27842389
TUR,SHEEP,KG_CAP,2022,4.26342754
TUR,SHEEP,KG_CAP,2023,4.258625431
TUR,SHEEP,KG_CAP,2024,4.253166683
TUR,SHEEP,KG_CAP,2025,4.242927151
TUR,SHEEP,KG_CAP,2026,4.230432247
TUR,SHEEP,KG_CAP,2027,4.214129752
TUR,SHEEP,KG_CAP,2028,4.196530839
USA,BEEF,KG_CAP,1990,30.62289193
USA,BEEF,KG_CAP,1991,30.40783982
USA,BEEF,KG_CAP,1992,30.30476889
USA,BEEF,KG_CAP,1993,29.6626509
USA,BEEF,KG_CAP,1994,30.7129812
USA,BEEF,KG_CAP,1995,30.89802361
USA,BEEF,KG_CAP,1996,30.99587099
USA,BEEF,KG_CAP,1997,30.26926593
USA,BEEF,KG_CAP,1998,30.61686646
USA,BEEF,KG_CAP,1999,30.93746274
USA,BEEF,KG_CAP,2000,31.03662604
USA,BEEF,KG_CAP,2001,30.35202385
USA,BEEF,KG_CAP,2002,31.01335734
